Date,Open,High,Low,Close,Adj Close,Volume
2019-04-23,3850.000000,3887.500000,3837.500000,3837.500000,3107.484131,65384600
2019-04-24,3850.000000,3862.500000,3812.500000,3837.500000,3107.484131,55408400
2019-04-25,3825.000000,3837.500000,3775.000000,3825.000000,3097.361816,111185200
2019-04-26,3775.000000,3900.000000,3737.500000,3862.500000,3127.728027,150697400
2019-04-29,3850.000000,3900.000000,3837.500000,3887.500000,3147.972656,112773000
2019-04-30,3912.500000,3937.500000,3862.500000,3862.500000,3127.728027,103243000
2019-05-01,3862.500000,3862.500000,3862.500000,3862.500000,3127.728027,0
2019-05-02,3850.000000,3862.500000,3812.500000,3850.000000,3117.606201,68943800
2019-05-03,3850.000000,3850.000000,3787.500000,3825.000000,3097.361816,60141600
2019-05-06,3750.000000,3787.500000,3662.500000,3762.500000,3046.751465,100956600
2019-05-07,3837.500000,3837.500000,3775.000000,3825.000000,3097.361816,68861800
2019-05-08,3750.000000,3787.500000,3725.000000,3762.500000,3046.751465,79916800
2019-05-09,3725.000000,3787.500000,3725.000000,3750.000000,3036.629395,90947000
2019-05-10,3775.000000,3787.500000,3687.500000,3737.500000,3026.507324,65009400
2019-05-13,3787.500000,3825.000000,3750.000000,3762.500000,3046.751465,83342800
2019-05-14,3725.000000,3762.500000,3700.000000,3725.000000,3016.385010,85983800
2019-05-15,3762.500000,3800.000000,3712.500000,3712.500000,3006.263184,112972400
2019-05-16,3675.000000,3725.000000,3625.000000,3675.000000,2975.896729,86481000
2019-05-17,3750.000000,3750.000000,3537.500000,3537.500000,2864.553955,59716600
2019-05-20,3500.000000,3637.500000,3487.500000,3612.500000,2925.286133,93447200
2019-05-21,3637.500000,3675.000000,3537.500000,3625.000000,2935.408447,128877200
2019-05-22,3662.500000,3700.000000,3612.500000,3650.000000,2955.652588,88253000
2019-05-23,3675.000000,3800.000000,3662.500000,3787.500000,3066.995605,65668800
2019-05-24,3800.000000,3887.500000,3787.500000,3850.000000,3117.606201,99151200
2019-05-27,3800.000000,3862.500000,3762.500000,3862.500000,3228.878662,144611000
2019-05-28,3850.000000,3850.000000,3675.000000,3687.500000,3082.586426,298780800
2019-05-29,3725.000000,3775.000000,3700.000000,3775.000000,3155.732422,89397400
2019-05-30,3775.000000,3775.000000,3775.000000,3775.000000,3155.732422,0
2019-05-31,3800.000000,3887.500000,3775.000000,3837.500000,3207.979736,173453000
2019-06-03,3837.500000,3837.500000,3837.500000,3837.500000,3207.979736,0
2019-06-04,3837.500000,3837.500000,3837.500000,3837.500000,3207.979736,0
2019-06-05,3837.500000,3837.500000,3837.500000,3837.500000,3207.979736,0
2019-06-06,3837.500000,3837.500000,3837.500000,3837.500000,3207.979736,0
2019-06-07,3837.500000,3837.500000,3837.500000,3837.500000,3207.979736,0
2019-06-10,3925.000000,3975.000000,3912.500000,3925.000000,3281.125977,208042400
2019-06-11,3937.500000,3950.000000,3900.000000,3937.500000,3291.575195,107140400
2019-06-12,3950.000000,3950.000000,3900.000000,3937.500000,3291.575195,69330800
2019-06-13,3937.500000,3950.000000,3850.000000,3912.500000,3270.676270,63482400
2019-06-14,3937.500000,3937.500000,3900.000000,3912.500000,3270.676270,61672200
2019-06-17,3950.000000,3950.000000,3900.000000,3900.000000,3260.226807,47269400
2019-06-18,3887.500000,3937.500000,3887.500000,3925.000000,3281.125977,104106200
2019-06-19,3950.000000,4000.000000,3937.500000,3987.500000,3333.373291,156615200
2019-06-20,4000.000000,4025.000000,3962.500000,3975.000000,3322.923584,93589200
2019-06-21,4000.000000,4012.500000,3950.000000,3987.500000,3333.373291,145919600
2019-06-24,3950.000000,4012.500000,3950.000000,3987.500000,3333.373291,70252200
2019-06-25,4012.500000,4012.500000,3962.500000,3975.000000,3322.923584,59303200
2019-06-26,3925.000000,4000.000000,3925.000000,3975.000000,3322.923584,72115200
2019-06-27,3987.500000,4025.000000,3987.500000,4000.000000,3343.822510,63152000
2019-06-28,4012.500000,4025.000000,3987.500000,4012.500000,3354.271729,61888000
2019-07-01,4025.000000,4037.500000,3987.500000,4000.000000,3343.822510,61455600
2019-07-02,4025.000000,4025.000000,3987.500000,4012.500000,3354.271729,64875600
2019-07-03,3975.000000,4012.500000,3975.000000,4012.500000,3354.271729,93933600
2019-07-04,4025.000000,4025.000000,4000.000000,4012.500000,3354.271729,31578600
2019-07-05,3962.500000,4012.500000,3862.500000,3912.500000,3270.676270,186756200
2019-07-08,3875.000000,3937.500000,3862.500000,3937.500000,3291.575195,105905600
2019-07-09,3912.500000,3962.500000,3900.000000,3950.000000,3302.024414,88590800
2019-07-10,3975.000000,4000.000000,3962.500000,3975.000000,3322.923584,100964600
2019-07-11,4012.500000,4025.000000,3987.500000,4000.000000,3343.822510,70231200
2019-07-12,4025.000000,4062.500000,4012.500000,4037.500000,3375.170654,73474000
2019-07-15,4075.000000,4087.500000,4050.000000,4075.000000,3406.519043,89444800
2019-07-16,4037.500000,4062.500000,3987.500000,4037.500000,3375.170654,146626400
2019-07-17,4000.000000,4025.000000,3975.000000,3987.500000,3333.373291,128231000
2019-07-18,3950.000000,3975.000000,3912.500000,3925.000000,3281.125977,142262000
2019-07-19,3900.000000,3950.000000,3900.000000,3937.500000,3291.575195,104530000
2019-07-22,3900.000000,3912.500000,3875.000000,3887.500000,3249.777588,82851000
2019-07-23,3912.500000,3925.000000,3850.000000,3850.000000,3218.429199,74981800
2019-07-24,3850.000000,3912.500000,3850.000000,3850.000000,3218.429199,65565800
2019-07-25,3862.500000,3900.000000,3850.000000,3900.000000,3260.226807,77462000
2019-07-26,3825.000000,3887.500000,3812.500000,3875.000000,3239.328125,62727400
2019-07-29,3912.500000,3912.500000,3837.500000,3900.000000,3260.226807,55206400
2019-07-30,3900.000000,3987.500000,3862.500000,3975.000000,3322.923584,87075600
2019-07-31,3937.500000,3987.500000,3900.000000,3987.500000,3333.373291,59008800
2019-08-01,3937.500000,3950.000000,3862.500000,3887.500000,3249.777588,96731000
2019-08-02,3850.000000,3875.000000,3800.000000,3837.500000,3207.979736,103727000
2019-08-05,3800.000000,3825.000000,3662.500000,3712.500000,3103.485107,129862600
2019-08-06,3650.000000,3700.000000,3550.000000,3625.000000,3030.339111,157132400
2019-08-07,3637.500000,3700.000000,3637.500000,3675.000000,3072.136963,103932800
2019-08-08,3725.000000,3762.500000,3675.000000,3750.000000,3134.833740,85711800
2019-08-09,3750.000000,3775.000000,3725.000000,3725.000000,3113.934814,39017600
2019-08-12,3750.000000,3750.000000,3675.000000,3700.000000,3093.035645,69256600
2019-08-13,3775.000000,3775.000000,3650.000000,3675.000000,3072.136963,68067800
2019-08-14,3750.000000,3762.500000,3675.000000,3750.000000,3134.833740,107613000
2019-08-15,3675.000000,3700.000000,3650.000000,3700.000000,3093.035645,57456400
2019-08-16,3700.000000,3712.500000,3662.500000,3687.500000,3082.586426,47693000
2019-08-19,3725.000000,3725.000000,3662.500000,3675.000000,3072.136963,38551200
2019-08-20,3712.500000,3725.000000,3650.000000,3687.500000,3082.586426,75396200
2019-08-21,3662.500000,3675.000000,3612.500000,3612.500000,3019.889893,49841400
2019-08-22,3650.000000,3662.500000,3575.000000,3612.500000,3019.889893,77652800
2019-08-23,3625.000000,3625.000000,3575.000000,3587.500000,2998.990723,44535800
2019-08-26,3550.000000,3550.000000,3500.000000,3525.000000,2946.743652,78614600
2019-08-27,3525.000000,3562.500000,3512.500000,3512.500000,2936.294189,153201600
2019-08-28,3512.500000,3550.000000,3475.000000,3525.000000,2946.743652,96082400
2019-08-29,3525.000000,3550.000000,3512.500000,3537.500000,2957.193115,63748800
2019-08-30,3562.500000,3625.000000,3537.500000,3625.000000,3030.339111,106370600
2019-09-02,3612.500000,3612.500000,3562.500000,3587.500000,2998.990723,37622200
2019-09-03,3587.500000,3600.000000,3412.500000,3450.000000,2884.046875,96998200
2019-09-04,3487.500000,3487.500000,3425.000000,3462.500000,2894.496094,74434600
2019-09-05,3500.000000,3512.500000,3462.500000,3487.500000,2915.395508,78642800
2019-09-06,3512.500000,3575.000000,3487.500000,3525.000000,2946.743652,88646000
2019-09-09,3537.500000,3537.500000,3462.500000,3487.500000,2915.395508,55841400
2019-09-10,3450.000000,3525.000000,3450.000000,3525.000000,2946.743652,52070400
2019-09-11,3500.000000,3575.000000,3475.000000,3575.000000,2988.541260,80777800
2019-09-12,3625.000000,3662.500000,3550.000000,3575.000000,2988.541260,84564600
2019-09-13,3612.500000,3625.000000,3562.500000,3600.000000,3009.440430,28700200
2019-09-16,3525.000000,3550.000000,3462.500000,3500.000000,2925.844482,66615800
2019-09-17,3462.500000,3550.000000,3462.500000,3487.500000,2915.395508,70992200
2019-09-18,3537.500000,3600.000000,3525.000000,3600.000000,3009.440430,53708400
2019-09-19,3587.500000,3587.500000,3537.500000,3550.000000,2967.642578,35941600
2019-09-20,3550.000000,3575.000000,3487.500000,3537.500000,2957.193115,104743400
2019-09-23,3525.000000,3550.000000,3475.000000,3500.000000,2925.844482,49012600
2019-09-24,3462.500000,3487.500000,3425.000000,3475.000000,2904.945801,52110000
2019-09-25,3487.500000,3500.000000,3437.500000,3450.000000,2884.046875,37565400
2019-09-26,3500.000000,3550.000000,3475.000000,3550.000000,2967.642578,45471400
2019-09-27,3500.000000,3525.000000,3475.000000,3487.500000,2915.395508,44329400
2019-09-30,3450.000000,3487.500000,3450.000000,3487.500000,2915.395508,58294000
2019-10-01,3450.000000,3525.000000,3450.000000,3450.000000,2884.046875,31243400
2019-10-02,3437.500000,3475.000000,3250.000000,3262.500000,2727.305176,129586200
2019-10-03,3262.500000,3262.500000,3137.500000,3200.000000,2675.057861,146789000
2019-10-04,3225.000000,3262.500000,3162.500000,3200.000000,2675.057861,69121800
2019-10-07,3237.500000,3237.500000,3162.500000,3175.000000,2654.159180,36656400
2019-10-08,3175.000000,3250.000000,3175.000000,3250.000000,2716.855957,104992000
2019-10-09,3225.000000,3237.500000,3200.000000,3212.500000,2685.507324,55131400
2019-10-10,3212.500000,3300.000000,3212.500000,3262.500000,2727.305176,120255400
2019-10-11,3250.000000,3325.000000,3237.500000,3275.000000,2737.754639,96816400
2019-10-14,3312.500000,3337.500000,3250.000000,3300.000000,2758.653564,65272800
2019-10-15,3275.000000,3300.000000,3250.000000,3287.500000,2748.204346,94139600
2019-10-16,3300.000000,3325.000000,3275.000000,3312.500000,2769.103027,118973800
2019-10-17,3312.500000,3350.000000,3312.500000,3350.000000,2800.451416,150037800
2019-10-18,3337.500000,3437.500000,3325.000000,3387.500000,2831.799805,117544400
2019-10-21,3400.000000,3412.500000,3350.000000,3400.000000,2842.249023,83622800
2019-10-22,3425.000000,3425.000000,3375.000000,3412.500000,2852.698730,62050200
2019-10-23,3412.500000,3550.000000,3375.000000,3537.500000,2957.193115,98440400
2019-10-24,3562.500000,3625.000000,3537.500000,3612.500000,3019.889893,132797200
2019-10-25,3637.500000,3637.500000,3487.500000,3500.000000,2925.844482,105735200
2019-10-28,3500.000000,3537.500000,3462.500000,3500.000000,2925.844482,46389600
2019-10-29,3550.000000,3575.000000,3500.000000,3550.000000,2967.642578,91735400
2019-10-30,3537.500000,3537.500000,3487.500000,3512.500000,2936.294189,47667200
2019-10-31,3525.000000,3525.000000,3450.000000,3512.500000,2936.294189,78160000
2019-11-01,3512.500000,3512.500000,3462.500000,3487.500000,2915.395508,24366800
2019-11-04,3500.000000,3512.500000,3437.500000,3437.500000,2873.597168,56584800
2019-11-05,3475.000000,3600.000000,3462.500000,3600.000000,3009.440430,94253000
2019-11-06,3587.500000,3600.000000,3412.500000,3487.500000,2915.395508,113175200
2019-11-07,3512.500000,3512.500000,3387.500000,3500.000000,2925.844482,78753600
2019-11-08,3487.500000,3575.000000,3425.000000,3550.000000,2967.642578,76355000
2019-11-11,3537.500000,3550.000000,3487.500000,3525.000000,2946.743652,45212000
2019-11-12,3500.000000,3550.000000,3462.500000,3512.500000,2936.294189,52900800
2019-11-13,3500.000000,3500.000000,3387.500000,3437.500000,2873.597168,75148400
2019-11-14,3437.500000,3450.000000,3350.000000,3437.500000,2873.597168,66698600
2019-11-15,3462.500000,3512.500000,3462.500000,3475.000000,2904.945801,47017200
2019-11-18,3475.000000,3512.500000,3437.500000,3487.500000,2915.395508,61287000
2019-11-19,3512.500000,3575.000000,3475.000000,3575.000000,2988.541260,67006200
2019-11-20,3575.000000,3600.000000,3525.000000,3550.000000,2967.642578,46727600
2019-11-21,3500.000000,3600.000000,3475.000000,3587.500000,2998.990723,60944600
2019-11-22,3550.000000,3587.500000,3525.000000,3537.500000,2957.193115,40452800
2019-11-25,3500.000000,3525.000000,3462.500000,3487.500000,2915.395508,47676200
2019-11-26,3500.000000,3525.000000,3450.000000,3462.500000,2894.496094,173533200
2019-11-27,3412.500000,3487.500000,3400.000000,3450.000000,2884.046875,72928800
2019-11-28,3425.000000,3450.000000,3387.500000,3387.500000,2831.799805,56275200
2019-11-29,3387.500000,3500.000000,3387.500000,3487.500000,2915.395508,53250600
2019-12-02,3487.500000,3575.000000,3462.500000,3550.000000,2967.642578,74561000
2019-12-03,3525.000000,3587.500000,3512.500000,3587.500000,2998.990723,79039000
2019-12-04,3537.500000,3575.000000,3525.000000,3537.500000,2957.193115,65802200
2019-12-05,3550.000000,3600.000000,3537.500000,3587.500000,2998.990723,74217800
2019-12-06,3600.000000,3612.500000,3562.500000,3587.500000,2998.990723,53720600
2019-12-09,3600.000000,3650.000000,3600.000000,3625.000000,3030.339111,72098600
2019-12-10,3600.000000,3700.000000,3600.000000,3687.500000,3082.586426,132230000
2019-12-11,3675.000000,3700.000000,3662.500000,3675.000000,3072.136963,68454200
2019-12-12,3662.500000,3725.000000,3637.500000,3650.000000,3051.238037,79738600
2019-12-13,3700.000000,3725.000000,3675.000000,3687.500000,3082.586426,127472400
2019-12-16,3675.000000,3712.500000,3675.000000,3675.000000,3072.136963,96037400
2019-12-17,3675.000000,3700.000000,3662.500000,3675.000000,3072.136963,100790000
2019-12-18,3675.000000,3775.000000,3662.500000,3762.500000,3145.282959,123281600
2019-12-19,3762.500000,3800.000000,3737.500000,3800.000000,3176.631348,112903200
2019-12-20,3775.000000,3850.000000,3775.000000,3850.000000,3218.429199,150472200
2019-12-23,3900.000000,3900.000000,3837.500000,3862.500000,3228.878662,131246800
2019-12-26,3887.500000,3912.500000,3875.000000,3900.000000,3260.226807,140936400
2019-12-27,3912.500000,3912.500000,3862.500000,3875.000000,3239.328125,58182800
2019-12-30,3862.500000,3900.000000,3825.000000,3837.500000,3207.979736,78005800
2020-01-02,3837.500000,3887.500000,3825.000000,3875.000000,3239.328125,37379800
2020-01-03,3875.000000,3912.500000,3812.500000,3862.500000,3228.878662,70294600
2020-01-06,3825.000000,3837.500000,3762.500000,3800.000000,3176.631348,61892000
2020-01-07,3862.500000,3862.500000,3787.500000,3800.000000,3176.631348,70895600
2020-01-08,3775.000000,3775.000000,3687.500000,3750.000000,3134.833740,105080600
2020-01-09,3775.000000,3862.500000,3762.500000,3850.000000,3218.429199,75587000
2020-01-10,3850.000000,3862.500000,3825.000000,3862.500000,3228.878662,64231800
2020-01-13,3862.500000,3875.000000,3825.000000,3862.500000,3228.878662,75399600
2020-01-14,3900.000000,3900.000000,3850.000000,3875.000000,3239.328125,104134400
2020-01-15,3875.000000,3900.000000,3800.000000,3825.000000,3197.530273,89795200
2020-01-16,3800.000000,3837.500000,3762.500000,3775.000000,3155.732422,145432200
2020-01-17,3787.500000,3875.000000,3762.500000,3862.500000,3228.878662,130500200
2020-01-20,3900.000000,3900.000000,3800.000000,3812.500000,3187.080811,24031800
2020-01-21,3875.000000,3875.000000,3812.500000,3850.000000,3218.429199,39166600
2020-01-22,3875.000000,3925.000000,3862.500000,3900.000000,3260.226807,122175200
2020-01-23,3900.000000,3912.500000,3850.000000,3887.500000,3249.777588,83127800
2020-01-24,3912.500000,4000.000000,3862.500000,3962.500000,3312.474121,154702000
2020-01-27,3975.000000,3987.500000,3850.000000,3862.500000,3228.878662,98280000
2020-01-28,3825.000000,3912.500000,3800.000000,3875.000000,3239.328125,69349600
2020-01-29,3912.500000,3962.500000,3887.500000,3900.000000,3260.226807,109661000
2020-01-30,3900.000000,3912.500000,3800.000000,3825.000000,3197.530273,85395600
2020-01-31,3837.500000,3850.000000,3725.000000,3775.000000,3155.732422,157661000
2020-02-03,3700.000000,3787.500000,3675.000000,3750.000000,3134.833740,87271800
2020-02-04,3800.000000,3837.500000,3750.000000,3762.500000,3145.282959,138857400
2020-02-05,3800.000000,3850.000000,3775.000000,3850.000000,3218.429199,130211200
2020-02-06,3900.000000,3925.000000,3837.500000,3850.000000,3218.429199,111029400
2020-02-07,3837.500000,3875.000000,3837.500000,3862.500000,3228.878662,86438600
2020-02-10,3850.000000,3875.000000,3800.000000,3862.500000,3228.878662,78553800
2020-02-11,3862.500000,3912.500000,3837.500000,3887.500000,3249.777588,98520200
2020-02-12,3912.500000,3950.000000,3887.500000,3900.000000,3260.226807,104678800
2020-02-13,3912.500000,3975.000000,3900.000000,3925.000000,3281.125977,87904000
2020-02-14,3875.000000,3925.000000,3875.000000,3912.500000,3270.676270,41345200
2020-02-17,3925.000000,3937.500000,3900.000000,3925.000000,3281.125977,29816600
2020-02-18,3900.000000,3925.000000,3900.000000,3912.500000,3270.676270,65442000
2020-02-19,3925.000000,3975.000000,3900.000000,3975.000000,3322.923584,121614200
2020-02-20,4012.500000,4025.000000,3962.500000,4000.000000,3343.822510,114537600
2020-02-21,3975.000000,4000.000000,3912.500000,3950.000000,3302.024414,91798000
2020-02-24,3900.000000,3912.500000,3825.000000,3887.500000,3249.777588,128768800
2020-02-25,3887.500000,3950.000000,3850.000000,3900.000000,3260.226807,105951800
2020-02-26,3875.000000,3875.000000,3825.000000,3825.000000,3197.530273,198171000
2020-02-27,3825.000000,3850.000000,3625.000000,3675.000000,3072.136963,223088600
2020-02-28,3375.000000,3637.500000,3275.000000,3637.500000,3194.353027,188868200
2020-03-02,3575.000000,3625.000000,3475.000000,3475.000000,3051.650146,101550200
2020-03-03,3550.000000,3675.000000,3512.500000,3600.000000,3161.421387,96445200
2020-03-04,3625.000000,3750.000000,3612.500000,3737.500000,3282.170410,92555400
2020-03-05,3775.000000,3825.000000,3750.000000,3800.000000,3337.056152,104748600
2020-03-06,3700.000000,3700.000000,3612.500000,3625.000000,3183.375977,72311200
2020-03-09,3500.000000,3500.000000,3287.500000,3287.500000,2886.992432,113132400
2020-03-10,3325.000000,3500.000000,3325.000000,3437.500000,3018.718506,114052000
2020-03-11,3462.500000,3525.000000,3312.500000,3412.500000,2996.764160,97168800
2020-03-12,3237.500000,3337.500000,3112.500000,3212.500000,2821.129639,91578200
2020-03-13,3100.000000,3237.500000,3000.000000,3175.000000,2788.197998,238623800
2020-03-16,3175.000000,3175.000000,3175.000000,3175.000000,2788.197998,0
2020-03-17,2962.500000,2962.500000,2762.500000,2762.500000,2425.951904,186380400
2020-03-18,2800.000000,2825.000000,2575.000000,2575.000000,2261.294434,215103400
2020-03-19,2500.000000,2500.000000,2395.000000,2395.000000,2103.223389,167876200
2020-03-20,2370.000000,2370.000000,2230.000000,2230.000000,1958.325073,478236600
2020-03-23,2175.000000,2175.000000,2075.000000,2075.000000,1822.208252,59985800
2020-03-24,2075.000000,2115.000000,1930.000000,1930.000000,1694.873291,237296200
2020-03-26,1900.000000,2290.000000,1890.000000,2235.000000,1962.715820,386557200
2020-03-27,2255.000000,2612.500000,2250.000000,2470.000000,2169.086426,396812000
2020-03-30,2420.000000,2420.000000,2300.000000,2300.000000,2019.797241,39766600
2020-03-31,2325.000000,2410.000000,2225.000000,2340.000000,2054.924072,208047600
2020-04-01,2325.000000,2440.000000,2220.000000,2305.000000,2024.187988,152367000
2020-04-02,2285.000000,2375.000000,2180.000000,2375.000000,2085.659912,132225200
2020-04-03,2400.000000,2512.500000,2400.000000,2512.500000,2206.408691,105225600
2020-04-06,2512.500000,2612.500000,2450.000000,2600.000000,2283.248779,113980400
2020-04-07,2700.000000,2800.000000,2485.000000,2562.500000,2250.317627,191464600
2020-04-08,2587.500000,2587.500000,2385.000000,2385.000000,2094.441895,155834800
2020-04-09,2400.000000,2450.000000,2305.000000,2335.000000,2050.533203,163570800
2020-04-13,2340.000000,2340.000000,2235.000000,2235.000000,1962.715820,115331000
2020-04-14,2240.000000,2320.000000,2200.000000,2285.000000,2006.624512,132848000
2020-04-15,2320.000000,2345.000000,2200.000000,2200.000000,1931.979736,124661000
2020-04-16,2200.000000,2200.000000,2075.000000,2105.000000,1848.553345,215224000
2020-04-17,2110.000000,2210.000000,2110.000000,2190.000000,1923.197998,163407600
2020-04-20,2225.000000,2265.000000,2135.000000,2185.000000,1918.807251,120672000
2020-04-21,2185.000000,2205.000000,2125.000000,2175.000000,1910.025513,92203200
2020-04-22,2165.000000,2250.000000,2125.000000,2245.000000,1971.497559,126786800
2020-04-23,2245.000000,2285.000000,2240.000000,2250.000000,1975.888306,115336400
2020-04-24,2250.000000,2250.000000,2140.000000,2140.000000,1879.289429,131631400
2020-04-27,2155.000000,2175.000000,2045.000000,2075.000000,1822.208252,205382600
2020-04-28,2095.000000,2120.000000,2035.000000,2075.000000,1822.208252,157370600
2020-04-29,2100.000000,2110.000000,2000.000000,2000.000000,1756.345337,192650200
2020-04-30,2035.000000,2240.000000,2030.000000,2230.000000,1958.325073,229509600
2020-05-04,2230.000000,2230.000000,2120.000000,2145.000000,1883.680298,80572600
2020-05-05,2150.000000,2200.000000,2080.000000,2110.000000,1852.944336,185282400
2020-05-06,2125.000000,2130.000000,2080.000000,2080.000000,1826.599121,138733000
2020-05-08,2100.000000,2155.000000,2090.000000,2100.000000,1844.162598,127482200
2020-05-11,2140.000000,2140.000000,2095.000000,2115.000000,1857.335083,83552200
2020-05-12,2115.000000,2115.000000,2000.000000,2005.000000,1760.736084,188578000
2020-05-13,1995.000000,2025.000000,1950.000000,2005.000000,1760.736084,134821600
2020-05-14,1985.000000,2005.000000,1950.000000,1975.000000,1734.390869,141388800
2020-05-15,1975.000000,1995.000000,1840.000000,1880.000000,1650.964600,227234200
2020-05-18,1900.000000,1900.000000,1830.000000,1860.000000,1633.401123,158710600
2020-05-19,1880.000000,2000.000000,1880.000000,1930.000000,1694.873291,199655000
2020-05-20,1925.000000,2060.000000,1915.000000,2035.000000,1787.081299,237644400
2020-05-26,2065.000000,2080.000000,2030.000000,2050.000000,1800.253906,180545000
2020-05-27,2075.000000,2100.000000,2005.000000,2055.000000,1804.644653,124329600
2020-05-28,2075.000000,2170.000000,2075.000000,2145.000000,1883.680298,265460200
2020-05-29,2145.000000,2245.000000,2125.000000,2235.000000,1962.715820,350546800
2020-06-02,2275.000000,2495.000000,2265.000000,2310.000000,2028.578857,207635400
2020-06-03,2335.000000,2475.000000,2295.000000,2430.000000,2133.959473,296607800
2020-06-04,2450.000000,2500.000000,2360.000000,2365.000000,2076.878174,169836200
2020-06-05,2365.000000,2435.000000,2300.000000,2425.000000,2129.568604,185391000
2020-06-08,2500.000000,2662.500000,2475.000000,2625.000000,2305.203369,292605200
2020-06-09,2650.000000,2725.000000,2575.000000,2637.500000,2316.180176,147413600
2020-06-10,2600.000000,2612.500000,2455.000000,2455.000000,2155.913818,289644200
2020-06-11,2400.000000,2435.000000,2285.000000,2345.000000,2059.314941,364783800
2020-06-12,2295.000000,2450.000000,2215.000000,2445.000000,2147.132080,289959400
2020-06-15,2425.000000,2455.000000,2345.000000,2360.000000,2072.487549,169814600
2020-06-16,2410.000000,2525.000000,2410.000000,2512.500000,2206.408691,146116600
2020-06-17,2550.000000,2600.000000,2445.000000,2450.000000,2151.522949,213944600
2020-06-18,2420.000000,2485.000000,2390.000000,2410.000000,2116.395996,152175200
2020-06-19,2440.000000,2475.000000,2410.000000,2440.000000,2142.741455,126356800
2020-06-22,2440.000000,2455.000000,2400.000000,2405.000000,2112.005371,66825000
2020-06-23,2425.000000,2425.000000,2345.000000,2395.000000,2103.223389,95010400
2020-06-24,2445.000000,2600.000000,2445.000000,2575.000000,2261.294434,278417000
2020-06-25,2537.500000,2600.000000,2470.000000,2512.500000,2206.408691,146123000
2020-06-26,2562.500000,2575.000000,2490.000000,2500.000000,2195.431641,85829000
2020-06-29,2490.000000,2500.000000,2435.000000,2470.000000,2169.086426,99123000
2020-06-30,2512.500000,2525.000000,2475.000000,2475.000000,2173.477295,113994400
2020-07-01,2500.000000,2512.500000,2455.000000,2495.000000,2191.040527,67747600
2020-07-02,2490.000000,2512.500000,2480.000000,2500.000000,2195.431641,80606600
2020-07-03,2480.000000,2537.500000,2450.000000,2500.000000,2195.431641,57839800
2020-07-06,2500.000000,2575.000000,2500.000000,2537.500000,2228.363037,90019000
2020-07-07,2562.500000,2575.000000,2525.000000,2525.000000,2217.385986,80447600
2020-07-08,2525.000000,2675.000000,2512.500000,2637.500000,2316.180176,149466800
2020-07-09,2675.000000,2700.000000,2600.000000,2625.000000,2305.203369,98277200
2020-07-10,2625.000000,2637.500000,2562.500000,2587.500000,2272.271729,77850000
2020-07-13,2625.000000,2662.500000,2612.500000,2625.000000,2305.203369,72688200
2020-07-14,2650.000000,2662.500000,2600.000000,2650.000000,2327.157471,78259800
2020-07-15,2675.000000,2712.500000,2625.000000,2637.500000,2316.180176,60755400
2020-07-16,2637.500000,2675.000000,2625.000000,2637.500000,2316.180176,43859400
2020-07-17,2637.500000,2650.000000,2587.500000,2587.500000,2272.271729,60177000
2020-07-20,2587.500000,2612.500000,2525.000000,2550.000000,2239.340088,52111600
2020-07-21,2575.000000,2725.000000,2537.500000,2650.000000,2327.157471,145051400
2020-07-22,2687.500000,2762.500000,2650.000000,2712.500000,2382.043213,119245000
2020-07-23,2737.500000,2887.500000,2712.500000,2850.000000,2502.791992,145829600
2020-07-24,2850.000000,2850.000000,2775.000000,2800.000000,2458.883545,66603400
2020-07-27,2812.500000,2937.500000,2775.000000,2937.500000,2579.632324,58848200
2020-07-28,2950.000000,3000.000000,2887.500000,2925.000000,2568.655029,74524600
2020-07-29,2925.000000,2925.000000,2837.500000,2850.000000,2502.791992,69737200
2020-07-30,2862.500000,2900.000000,2812.500000,2900.000000,2546.700684,52644600
2020-08-03,2925.000000,2937.500000,2725.000000,2750.000000,2414.974609,259720800
2020-08-04,2762.500000,2800.000000,2725.000000,2787.500000,2447.906250,89173800
2020-08-05,2775.000000,2850.000000,2725.000000,2850.000000,2502.791992,133844600
2020-08-06,2850.000000,2937.500000,2850.000000,2887.500000,2535.723633,90911200
2020-08-07,2850.000000,2900.000000,2812.500000,2900.000000,2546.700684,57228800
2020-08-10,2900.000000,2912.500000,2825.000000,2900.000000,2546.700684,50162400
2020-08-11,2912.500000,3050.000000,2900.000000,2987.500000,2623.540771,117978200
2020-08-12,3000.000000,3137.500000,2975.000000,3075.000000,2700.380615,92910400
2020-08-13,3125.000000,3125.000000,3025.000000,3025.000000,2656.472168,85989200
2020-08-14,3037.500000,3050.000000,2975.000000,3012.500000,2645.494873,66653400
2020-08-18,3012.500000,3112.500000,3012.500000,3075.000000,2700.380615,115981200
2020-08-19,3087.500000,3125.000000,3037.500000,3050.000000,2678.426514,64511800
2020-08-24,3025.000000,3087.500000,2962.500000,3000.000000,2634.518066,132486400
2020-08-25,3025.000000,3137.500000,3025.000000,3125.000000,2744.289551,132365800
2020-08-26,3125.000000,3175.000000,3087.500000,3175.000000,2788.197998,78703400
2020-08-27,3175.000000,3175.000000,3100.000000,3150.000000,2766.243896,93450200
2020-08-28,3137.500000,3175.000000,3100.000000,3112.500000,2733.312256,75655000
2020-08-31,3112.500000,3150.000000,2950.000000,2975.000000,2612.563477,222818800
2020-09-01,2987.500000,3062.500000,2937.500000,3062.500000,2689.403809,85330800
2020-09-02,3062.500000,3100.000000,3025.000000,3037.500000,2667.449707,93203600
